run_id,config,mesh,mtls,level,rep,steady_start_utc,steady_end_utc,row_type,service,scenario,rps_target,reqs,fail_rate,lat_avg_ms,lat_p50_ms,lat_p90_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,app_cpu_milli_mean,app_cpu_milli_p95,sidecar_cpu_milli_mean,sidecar_cpu_milli_p95,app_mem_mib_mean,app_mem_mib_max,sidecar_mem_mib_mean,sidecar_mem_mib_max
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,latency,differential,differential_solve,50,6000,0,2.0875558690000013,2.0352885,2.652953500000001,2.8449455,3.18876842,6.759145,,,,,,,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,permutation,,,,,,,,,,,0.3090616949885556,0.40743209374721234,,,149.4921875,149.4921875,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,fibonacci,,,,,,,,,,,0.14506960573646618,0.21078030235353457,,,186.796875,186.796875,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,integration,,,,,,,,,,,32.49621774685398,42.92858720610509,,,184.31998697916666,184.8203125,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,differential,,,,,,,,,,,65.98092106964947,76.97757686161287,,,204.56331380208334,205.02734375,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,digital-filters,,,,,,,,,,,0.4312922976598651,0.5414213266542063,,,200.31998697916666,200.3203125,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,video,,,,,,,,,,,0.14555306459834252,0.18207680760299746,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,resource,_ingress,,,,,,,,,,,19.71131478842078,,,,119.240234375,,,
baseline_differential_S2int_med_r2,baseline_differential_S2int,baseline,na,med,2,1789342852,1789342973,latency,differential,differential_solve,50,6001,0,2.3856604389268368,2.272154,3.033577,3.27413,4.08756,14.304469,,,,,,,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,permutation,,,,,,,,,,,0.3006254547316729,0.42088790792790326,,,149.494140625,149.49609375,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,fibonacci,,,,,,,,,,,0.15689085824768,0.19217028040413017,,,186.796875,186.796875,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,integration,,,,,,,,,,,29.90175609696731,40.45459256121438,,,184.41389973958334,185.20703125,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,differential,,,,,,,,,,,58.346654830628935,74.2750520181532,,,204.11832682291666,204.85546875,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,digital-filters,,,,,,,,,,,0.39219057287049663,0.5002909069758641,,,200.3203125,200.3203125,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,video,,,,,,,,,,,0.1349512356236915,0.17170931900596517,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r3,baseline_differential_S2int,baseline,na,med,3,1789343041,1789343162,resource,_ingress,,,,,,,,,,,14.84915544213486,,,,118.87825520833333,,,
